player_season,cluster,uncertainty,player,pos,age,tm,season,g,gs,mp,fg,fga,fgpercent,x3p,x3pa,x3ppercent,x2p,x2pa,x2ppercent,ft,fta,ftpercent,orb,drb,trb,ast,stl,blk,tov,pf,pts,ortg,drtg,per,tspercent,x3par,ftr,orbpercent,drbpercent,trbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,distance,fga_2p,fga_0_3,fga_3_10,fga_10_16,fga_16_3p,fga_3p,fg_2p,fg_0_3,fg_3_10,fg_10_16,fg_16_3p,fg_3p,fg_2p_asst,fg_3p_asst,dunks_attempt,dunks_total,corner_3s_attempt,corner_3s_percent,heaves_attempts,heaves_makes,pg%,sg%,sf%,pf%,c%,oncourt,on_off,badpass,lostball,shoot_fouls_committed,off_fouls_committed,shoot_fouls_drawn,off_fouls_drawn,pga,and1,blkd,fg_tot,fga_tot,x3p_tot,x3pa_tot,x2p_tot,x2pa_tot,efgpercent,ft_tot,fta_tot,orb_tot,trb_tot,ast_tot,stl_tot,blk_tot,tov_tot,pf_tot,pts_tot,link
Stanley Johnson_2021,Roleplayers,0.05737196738477168,Stanley Johnson,PF,24,TOR,2021,61,13,1006,4.3,11.2,0.382,2.2,6.6,0.328,2.1,4.6,0.458,2.1,2.6,0.8,1.4,6,7.4,4.3,2.5,0.9,2.6,5.6,12.8,102,112,8.8,0.519,0.588,0.236,3.1,14.1,8.4,12,2.5,1.8,17.4,13.4,-0.1,1.1,1,0.048,-3.8,1.2,-2.5,-0.1,17.1,0.412,0.193,0.159,0.043,0.017,0.588,0.458,0.489,0.486,0.4,0,0.328,0.318,0.956,0.017,4,0.314,0.349,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/j/johnsst04.html
Markieff Morris_2018,Facilitors/Shooters,0.05878167874438511,Markieff Morris,PF,28,WAS,2018,73,73,1968,8.3,17.3,0.48,1.9,5.2,0.367,6.4,12.1,0.529,2.6,3.2,0.82,1.9,8.4,10.3,3.6,1.4,1,3.2,5.5,21.2,105,108,13.2,0.566,0.301,0.186,4.3,19.2,11.8,11,1.4,1.7,14.6,19.5,1.2,2.1,3.3,0.08,-1.3,0.1,-1.3,0.4,13.8,0.699,0.194,0.157,0.233,0.115,0.301,0.529,0.699,0.491,0.506,0.342,0.367,0.669,1,0.045,23,0.271,0.321,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/m/morrima02.html
Miye Oni_2021,Roleplayers,0.05878387274053398,Miye Oni,SG,23,UTA,2021,54,0,519,3.3,9.3,0.354,2.8,8.3,0.341,0.5,1,0.455,0.5,0.6,0.833,2.2,5.7,7.9,2.6,1,0.8,1.5,5.7,9.9,110,110,6.4,0.517,0.889,0.061,4.9,11.9,8.6,6.8,1,1.2,13.6,9.8,0.2,0.7,0.9,0.081,-3,1.3,-1.7,0,21.9,0.111,0.061,0.051,0,0,0.889,0.455,0.5,0.4,NA,NA,0.341,0.6,1,0.03,2,0.568,0.38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/o/onimi01.html
Thaddeus Young_2020,Reserves,0.05916163150979592,Thaddeus Young,PF,31,CHI,2020,64,16,1591,8.1,18.2,0.448,2.4,6.7,0.356,5.8,11.5,0.501,1.3,2.2,0.583,2.8,6.7,9.5,3.5,2.8,0.7,3.1,4.1,20,101,108,13.3,0.521,0.369,0.12,6.2,16.1,10.9,11.3,2.8,1.4,13.9,19.7,-0.2,2.1,1.9,0.058,-1.4,0.2,-1.2,0.3,11.9,0.631,0.329,0.25,0.023,0.028,0.369,0.501,0.601,0.413,0.214,0.353,0.356,0.568,0.937,0.048,26,0.423,0.362,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/y/youngth01.html
T.J. Warren_2020,Primary Scorers/Initiators,0.05930504067184028,T.J. Warren,SF,26,IND,2020,67,67,2202,11.8,22,0.536,2,5,0.403,9.8,17,0.575,3.7,4.5,0.819,1.5,4.7,6.2,2.2,1.7,0.7,1.9,4.1,29.2,116,110,18.4,0.61,0.227,0.205,3.4,10.5,7,7.1,1.7,1.4,7.2,23.3,4,2.6,6.5,0.143,1.2,0,1.1,1.7,12,0.773,0.275,0.171,0.216,0.112,0.227,0.575,0.759,0.465,0.488,0.455,0.403,0.609,0.901,0.037,37,0.412,0.419,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/w/warretj01.html
Malcolm Miller_2018,Reserves,0.05934494022974446,Malcolm Miller,SF,24,TOR,2018,15,4,126,5.1,11,0.464,3.1,8.2,0.381,2,2.7,0.714,1.6,1.6,1,1.6,4.3,5.9,1.2,0.4,0.8,2,3.9,14.9,115,111,8.9,0.638,0.75,0.143,3.6,9.6,6.7,3.2,0.4,1.3,14.4,12.1,0.1,0.1,0.2,0.087,-0.8,-0.2,-1,0,18.5,0.25,0.25,0,0,0,0.75,0.714,0.714,NA,NA,NA,0.381,1,1,0.071,2,0.333,0.429,0,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,TRUE,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/m/millema01.html
Patrick McCaw_2018,Roleplayers,0.05950855721205761,Patrick McCaw,SG,22,GSW,2018,57,10,961,4.6,11.3,0.409,1,4,0.238,3.7,7.3,0.503,1.3,1.7,0.765,0.8,3.3,4.1,4.1,2.2,0.5,2.1,3.4,11.5,96,110,7.4,0.477,0.356,0.151,2,7.2,4.8,10.6,2.2,0.8,14.6,12.8,-0.3,0.8,0.6,0.029,-4.3,0.1,-4.1,-0.5,12.9,0.644,0.347,0.133,0.062,0.107,0.356,0.503,0.654,0.333,0.357,0.292,0.238,0.699,1,0.058,8,0.275,0.455,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/m/mccawpa01.html
Marc Gasol_2021,Reserves,0.05955037680174469,Marc Gasol,C,36,LAL,2021,52,42,993,4.3,9.5,0.454,2.4,6,0.41,1.9,3.5,0.528,1.8,2.4,0.72,1.9,8.7,10.5,5.3,1.3,2.8,2.6,5.6,12.8,115,105,12.2,0.606,0.629,0.258,4.3,19.9,12.2,14.7,1.3,5.2,19.7,11.8,0.8,1.9,2.8,0.133,-1.4,3.7,2.3,1.1,19.3,0.371,0.093,0.134,0.119,0.026,0.629,0.528,0.778,0.5,0.391,0.4,0.41,0.737,0.98,0.015,3,0.082,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/g/gasolma01.html
Semi Ojeleye_2019,Roleplayers,0.06004706413475325,Semi Ojeleye,PF,24,BOS,2019,56,3,594,5.4,12.8,0.424,2.3,7.2,0.315,3.2,5.6,0.565,1.9,3.2,0.615,1.9,5,7,1.9,0.8,0.3,1.5,3.5,15.1,106,112,8.5,0.531,0.563,0.247,4.3,11.2,7.7,5.1,0.8,0.6,9.8,14.1,0.2,0.5,0.7,0.057,-2.8,-1.2,-4,-0.3,16.7,0.437,0.272,0.076,0.044,0.044,0.563,0.565,0.721,0.417,0.143,0.286,0.315,0.692,0.929,0.057,9,0.36,0.344,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/o/ojelese01.html
Timothé Luwawu-Cabarrot_2020,Roleplayers,0.0603330587900881,Timothé Luwawu-Cabarrot,SF,24,BRK,2020,47,2,853,6.5,14.9,0.435,3.4,8.9,0.388,3.1,6,0.505,3.8,4.5,0.852,1.6,5.4,7,1.6,1,0.4,2.1,5.9,20.2,114,112,11,0.599,0.595,0.301,3.6,11.6,7.7,4.9,1,0.7,10.8,16.8,0.9,0.7,1.7,0.095,-1.8,-0.5,-2.2,-0.1,16.4,0.405,0.279,0.082,0.022,0.022,0.595,0.505,0.587,0.273,0.333,0.5,0.388,0.6,1,0.007,2,0.406,0.446,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/l/luwawti01.html
Kevin Huerter_2019,Facilitors/Shooters,0.060675816942356575,Kevin Huerter,SG,20,ATL,2019,75,59,2048,6.2,14.8,0.419,3.1,8,0.385,3.1,6.9,0.457,0.9,1.3,0.732,1.4,4.2,5.5,4.8,1.5,0.6,2.5,3.5,16.4,106,116,10.1,0.533,0.537,0.085,3,9.7,6.3,14.5,1.5,1.1,13.8,15.7,0.7,0.7,1.5,0.034,-1.6,-0.8,-2.4,-0.2,16.8,0.463,0.193,0.142,0.096,0.032,0.537,0.457,0.598,0.355,0.333,0.429,0.385,0.504,0.772,0.037,24,0.19,0.418,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/h/huertke01.html
Solomon Hill_2020,Roleplayers,0.06115139087484478,Solomon Hill,PF,28,TOT,2020,59,4,1088,4.8,12,0.396,2.7,7.4,0.368,2,4.6,0.439,1.7,2.3,0.741,1.3,5.9,7.1,4.5,1.9,0.5,2.2,3.7,14,106,111,9.8,0.535,0.615,0.194,2.9,13,8.1,12.4,1.9,1,14.5,13.6,0.4,1.1,1.4,0.064,-2,0.3,-1.7,0.1,18.2,0.385,0.147,0.147,0.032,0.058,0.615,0.439,0.463,0.415,0.333,0.5,0.368,0.553,0.921,0.018,4,0.246,0.452,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/h/hillso01.html
Allen Crabbe_2019,Facilitors/Shooters,0.0617979167403343,Allen Crabbe,SG,26,BRK,2019,43,20,1133,5.8,15.7,0.367,4.1,10.9,0.378,1.6,4.8,0.342,1.7,2.4,0.732,0.7,5.5,6.2,1.9,1,0.5,1.9,4.3,17.4,100,112,7.7,0.519,0.694,0.15,1.5,12.2,6.9,5.8,1,0.9,10.4,16.4,-0.2,1,0.8,0.035,-2.4,-0.4,-2.8,-0.2,21,0.306,0.08,0.059,0.059,0.107,0.694,0.342,0.633,0.136,0.5,0.15,0.378,0.872,0.99,0,0,0.201,0.519,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/c/crabbal01.html
Tomáš Satoranský_2019,Facilitors/Shooters,0.061856989000713236,Tomáš Satoranský,PG,27,WAS,2019,80,54,2164,5.6,11.6,0.485,1.4,3.5,0.395,4.2,8.1,0.524,2.9,3.5,0.819,1.8,4.3,6.1,8.7,1.8,0.3,2.6,3.8,15.5,121,116,14.1,0.59,0.306,0.302,4,10,7,24.6,1.8,0.5,16.7,14.1,3.8,0.9,4.7,0.104,-0.4,-0.3,-0.7,0.7,12.2,0.694,0.317,0.198,0.104,0.075,0.306,0.524,0.702,0.448,0.255,0.35,0.395,0.477,0.969,0.055,25,0.265,0.372,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/s/satorto01.html
Zach Collins_2019,Roleplayers,0.061858893208506016,Zach Collins,C,21,POR,2019,77,0,1356,6.8,14.3,0.473,1.4,4.3,0.331,5.3,10,0.534,3.4,4.5,0.746,3.9,7.7,11.6,2.5,0.9,2.4,2.8,6.2,18.3,112,110,13.5,0.562,0.303,0.315,8.8,16.5,12.7,7.1,0.9,3.9,14.5,16.6,1.4,1.5,2.9,0.104,-1.5,0.3,-1.2,0.3,10.8,0.698,0.428,0.153,0.075,0.043,0.303,0.534,0.643,0.508,0.233,0.059,0.331,0.651,0.925,0.08,27,0.091,0.273,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/c/colliza01.html
Marc Gasol_2019,Primary Scorers/Initiators,0.06193215604614688,Marc Gasol,C,34,TOT,2019,79,72,2436,7.9,17.6,0.448,2,5.5,0.363,5.9,12.1,0.487,3.9,5.1,0.759,1.6,11.1,12.7,7.1,1.7,1.7,3.1,4.4,21.6,108,105,16.7,0.546,0.314,0.291,3.6,25.1,14.3,22.2,1.7,3.2,13.6,20.7,2,4,6,0.118,0.8,2.3,3.1,3.1,14.3,0.686,0.156,0.248,0.163,0.118,0.314,0.487,0.654,0.468,0.373,0.466,0.363,0.715,0.99,0.031,23,0.026,0.286,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/g/gasolma01.html
Troy Brown Jr._2021,Roleplayers,0.06286459868260852,Troy Brown Jr.,SF,21,TOT,2021,34,0,524,5.6,13,0.431,2,6.3,0.314,3.6,6.7,0.541,1.3,1.9,0.714,1.8,7.6,9.4,2.6,0.9,0.5,1.9,4.4,14.5,103,114,8.5,0.525,0.486,0.146,4.2,17.4,10.8,7.2,0.9,1,12.1,14,0,0.5,0.5,0.043,-3.3,-0.6,-4,-0.3,17.4,0.514,0.174,0.132,0.063,0.146,0.486,0.541,0.8,0.474,0.444,0.333,0.314,0.6,1,0.021,2,0.357,0.36,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/b/browntr01.html
Danuel House Jr._2018,Reserves,0.06331673829068629,Danuel House Jr.,SG,24,PHO,2018,23,3,403,6.7,15.3,0.434,1.8,6.9,0.259,4.9,8.4,0.577,3,3.7,0.806,1.5,7.5,9,3,0.8,0.7,1.3,2.7,18.1,111,114,12.4,0.533,0.45,0.24,3.4,17,10.1,9.4,0.8,1.2,7.2,16.2,0.4,0.1,0.6,0.066,-0.8,-0.8,-1.6,0,13.5,0.55,0.372,0.109,0.008,0.062,0.45,0.577,0.688,0.357,1,0.25,0.259,0.512,0.867,0.147,16,0.293,0.412,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/h/houseda01.html
Facundo Campazzo_2021,Facilitors/Shooters,0.06386987124842824,Facundo Campazzo,PG,29,DEN,2021,65,19,1425,4.2,10.9,0.381,2.6,7.5,0.352,1.5,3.4,0.444,2.8,3.2,0.879,0.8,3.9,4.6,8,2.7,0.5,2.5,4.6,13.7,117,112,11.6,0.558,0.686,0.289,1.8,8.9,5.3,20.2,2.7,1,17.1,13.1,1.6,1.5,3.1,0.105,-1.7,1.2,-0.6,0.5,19.6,0.314,0.105,0.137,0.054,0.019,0.686,0.444,0.636,0.419,0.235,0.167,0.352,0.273,0.842,0,0,0.269,0.448,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/c/campafa01.html
Kelly Oubre Jr._2021,Roleplayers,0.06429372412398981,Kelly Oubre Jr.,SF,25,GSW,2021,55,50,1687,8.9,20.2,0.439,2.5,7.9,0.316,6.3,12.2,0.519,3.4,4.9,0.695,2.3,6.9,9.2,2,1.6,1.2,1.9,3.4,23.6,103,110,13.3,0.529,0.394,0.244,5.2,15.4,10.4,6.5,1.6,2.2,8,22.1,0,2.2,2.2,0.062,-1.4,-0.5,-1.9,0,13.2,0.606,0.267,0.238,0.062,0.04,0.394,0.519,0.72,0.355,0.422,0.31,0.316,0.675,0.944,0.133,84,0.354,0.386,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/o/oubreke01.html
Kentavious Caldwell-Pope_2019,Facilitors/Shooters,0.06436673572372842,Kentavious Caldwell-Pope,SG,25,LAL,2019,82,23,2035,7.4,17.3,0.43,3.5,9.9,0.347,4,7.3,0.542,3.1,3.6,0.867,1.1,4.3,5.4,2.5,1.7,0.3,1.5,3.1,21.4,113,112,12.9,0.568,0.575,0.209,2.5,9.4,6,7.5,1.7,0.5,7.3,18.1,2.3,1.8,4,0.095,-0.3,-0.1,-0.5,0.8,18.3,0.425,0.18,0.06,0.071,0.114,0.575,0.542,0.676,0.4,0.407,0.488,0.347,0.707,0.94,0.029,17,0.257,0.42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/c/caldwke01.html
David Nwaba_2020,Reserves,0.0653474583966891,David Nwaba,SF,27,BRK,2020,20,0,268,6.5,12.5,0.521,2.1,4.9,0.429,4.4,7.6,0.581,3.2,4.8,0.667,1.4,6.5,7.9,1.4,1.9,2.1,1.4,5.7,18.4,120,107,14,0.627,0.394,0.38,3.2,14,8.7,4.3,1.9,3.7,8.8,14.2,0.4,0.4,0.8,0.138,-1,2,1.1,0.2,11.5,0.606,0.408,0.183,0.014,0,0.394,0.581,0.655,0.462,0,NA,0.429,0.64,1,0.07,5,0.464,0.462,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/n/nwabada01.html
Jerome Robinson_2020,Facilitors/Shooters,0.06594241450157678,Jerome Robinson,SG,22,TOT,2020,63,6,979,5.5,14.9,0.371,2.4,7.3,0.32,3.2,7.5,0.42,1.9,2.7,0.702,0.6,5.6,6.2,4.2,1.3,0.8,2.4,5.4,15.3,96,113,7.4,0.476,0.494,0.184,1.4,12.8,7,11.9,1.3,1.5,12.8,16.4,-0.6,0.8,0.2,0.009,-3.8,-0.2,-3.9,-0.5,17.8,0.506,0.113,0.129,0.129,0.135,0.494,0.42,0.6,0.275,0.5,0.333,0.32,0.439,0.918,0.019,3,0.261,0.275,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/r/robinje01.html
Cameron Reynolds_2019,Roleplayers,0.06600112186722829,Cameron Reynolds,SG,23,MIN,2019,19,0,259,6.1,14.4,0.423,3.9,9.4,0.412,2.2,5,0.444,1.5,1.7,0.889,0.7,5,5.7,2.4,1.1,0.4,0.9,4.8,17.6,118,116,10.4,0.58,0.654,0.115,1.6,11.3,6.4,6.8,1.1,0.7,5.7,14.1,0.3,0.1,0.4,0.078,-1.3,-1.2,-2.5,0,19,0.346,0.128,0.064,0.09,0.064,0.654,0.444,0.4,0.4,0.714,0.2,0.412,0.75,0.952,0.051,3,0.314,0.375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/r/reynoca01.html
Gary Harris_2021,Facilitors/Shooters,0.06625475877521936,Gary Harris,SG,26,TOT,2021,39,38,1080,6.3,15.7,0.4,2.2,6.4,0.34,4.1,9.3,0.441,2.9,3.5,0.821,1,2.6,3.6,3.5,1.3,0.5,1.7,3.2,17.6,105,117,9.1,0.511,0.409,0.226,2.1,5.9,4,10.3,1.3,1,8.9,16.7,0.2,0.6,0.7,0.033,-2.8,-1.3,-4.2,-0.6,14.3,0.591,0.235,0.191,0.067,0.099,0.409,0.441,0.605,0.318,0.391,0.324,0.34,0.633,0.854,0.032,10,0.333,0.426,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/h/harriga01.html
Anthony Gill_2021,Roleplayers,0.06682587057681,Anthony Gill,PF,28,WAS,2021,26,4,218,6.3,12.7,0.5,1.5,5.1,0.292,4.9,7.6,0.639,2.7,3.4,0.813,3.4,7.4,10.8,2.3,2.1,0.8,1.7,5.7,16.9,120,111,13.7,0.597,0.4,0.267,7.8,17,12.4,6.7,2.1,1.5,10.7,14.2,0.3,0.3,0.6,0.123,-1.6,0.3,-1.3,0,12.4,0.6,0.267,0.317,0,0.017,0.4,0.639,0.813,0.526,NA,0,0.292,0.783,0.857,0.05,2,0.375,0.111,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/g/gillan01.html
Shabazz Napier_2019,Facilitors/Shooters,0.06689289494843043,Shabazz Napier,PG,27,BRK,2019,56,2,983,8.2,21.1,0.389,3.7,11,0.333,4.5,10,0.449,5.6,6.7,0.833,0.9,4,4.8,6.9,2,0.8,3.2,3.2,25.6,109,110,15.3,0.534,0.524,0.317,1.9,8.7,5.3,22.2,2,1.3,11.7,24,1,1,2,0.098,0.9,0.6,1.5,0.9,17.2,0.476,0.189,0.11,0.094,0.083,0.524,0.449,0.585,0.292,0.415,0.389,0.333,0.237,0.592,0,0,0.118,0.37,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/n/napiesh01.html
Jae Crowder_2019,Roleplayers,0.06692406370265458,Jae Crowder,SF,28,UTA,2019,80,11,2166,7,17.6,0.399,3.8,11.5,0.331,3.2,6.1,0.527,3.1,4.4,0.721,1.3,7.2,8.5,2.9,1.4,0.7,1.9,3.8,21,107,107,12.1,0.538,0.655,0.247,3.1,15.9,9.6,8.9,1.4,1.1,8.8,19.1,1.3,3.1,4.4,0.097,-0.3,0.6,0.3,1.2,18.7,0.345,0.202,0.056,0.023,0.064,0.655,0.527,0.671,0.244,0.167,0.451,0.331,0.869,0.942,0.031,22,0.239,0.352,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/c/crowdja01.html
Lauri Markkanen_2020,Facilitors/Shooters,0.06713861896611106,Lauri Markkanen,PF,22,CHI,2020,50,50,1492,8.1,19.1,0.425,3.5,10.2,0.344,4.6,8.8,0.518,4.1,4.9,0.824,1.9,8.2,10.1,2.4,1.4,0.7,2.6,3.1,23.8,108,110,14.3,0.56,0.536,0.259,4.2,19.7,11.6,7.6,1.4,1.5,11,21.1,1,1.6,2.6,0.084,0.2,-0.8,-0.6,0.5,15.5,0.464,0.274,0.149,0.027,0.014,0.536,0.518,0.648,0.341,0.313,0.25,0.344,0.535,0.991,0.096,47,0.142,0.422,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/m/markkla01.html
Allen Crabbe_2018,Facilitors/Shooters,0.06727323182202138,Allen Crabbe,SG,25,BRK,2018,75,68,2197,7.4,18.3,0.407,4.4,11.8,0.378,3,6.5,0.461,2.5,3,0.852,0.6,6.5,7.2,2.6,1,0.8,1.7,3.7,21.9,108,112,12.3,0.558,0.643,0.163,1.3,14.4,7.8,8.4,1,1.2,8.1,19,1.8,1.4,3.2,0.07,0,-0.7,-0.7,0.7,20,0.357,0.083,0.096,0.065,0.112,0.643,0.461,0.739,0.456,0.37,0.312,0.378,0.743,0.94,0.007,5,0.137,0.384,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/c/crabbal01.html
Kemba Walker_2020,Primary Scorers/Initiators,0.06839394358809481,Kemba Walker,PG,29,BOS,2020,56,56,1742,10.5,24.6,0.425,5,13.1,0.381,5.5,11.5,0.476,5.8,6.7,0.864,1,5,6,7.4,1.3,0.8,3.2,2.5,31.7,116,110,20,0.575,0.532,0.272,2.2,11,6.7,24.2,1.3,1.5,10.5,27.2,3.9,2,5.9,0.162,4.9,-0.3,4.6,2.9,17.6,0.468,0.198,0.111,0.076,0.082,0.532,0.476,0.597,0.273,0.471,0.466,0.381,0.247,0.489,0,0,0.053,0.36,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/w/walkeke02.html
Paul Millsap_2020,Primary Scorers/Initiators,0.06847644299212075,Paul Millsap,PF,34,DEN,2020,51,48,1240,8.4,17.5,0.482,2.2,4.9,0.435,6.3,12.5,0.5,4.6,5.6,0.816,3.9,7.8,11.7,3.3,1.8,1.2,2.8,6,23.6,116,110,16.9,0.591,0.283,0.322,8.9,17.6,13.2,9.6,1.8,2.2,12.3,20,2.1,1.4,3.5,0.136,0.3,-0.2,0.1,0.7,10.8,0.717,0.34,0.247,0.098,0.032,0.283,0.5,0.671,0.315,0.419,0.357,0.435,0.631,1,0.05,19,0.274,0.441,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/m/millspa01.html
